"filename", "language", "Python", "Batch", "PowerShell", "Properties", "JSON", "XML", "HTML", "JavaScript", "CSS", "Markdown", "comment", "blank", "total"
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\distributions\installed.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 7, 25
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\distributions\sdist.py", "Python", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 105
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\distributions\wheel.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 8, 37
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\exceptions.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 74, 309
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\index\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\index\collector.py", "Python", 350, 0, 0, 0, 0, 0, 0, 0, 0, 0, 202, 110, 662
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\index\package_finder.py", "Python", 594, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 124, 1017
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\locations.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 31, 195
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\main.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\candidate.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 37
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\direct_url.py", "Python", 177, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 45, 246
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\format_control.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 14, 85
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\index.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 32
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\link.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 41, 237
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\scheme.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 26
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\search_scope.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 23, 134
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\selection_prefs.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 7, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\target_python.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 111
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\models\wheel.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 12, 79
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\auth.py", "Python", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 55, 299
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\cache.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 19, 82
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\download.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 33, 201
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\session.py", "Python", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 75, 422
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\utils.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 5, 49
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\network\xmlrpc.py", "Python", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 45
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\check.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 39, 164
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\freeze.py", "Python", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 32, 273
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\install\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\install\editable_legacy.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 53
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\install\legacy.py", "Python", 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 22, 143
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\install\wheel.py", "Python", 375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 89, 632
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\operations\prepare.py", "Python", 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 83, 569
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\pyproject.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 29, 197
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\__init__.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 93
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\constructors.py", "Python", 322, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 66, 465
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\req_file.py", "Python", 360, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 87, 583
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\req_install.py", "Python", 576, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 89, 851
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\req_set.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 34, 203
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\req_tracker.py", "Python", 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 32, 152
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\req\req_uninstall.py", "Python", 422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139, 89, 650
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\base.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 21
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\legacy\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\legacy\resolver.py", "Python", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 59, 460
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\base.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 53
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\candidates.py", "Python", 294, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 66, 451
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py", "Python", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 202
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\provider.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 13, 55
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\requirements.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 26, 120
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\resolution\resolvelib\resolver.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 25, 175
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\self_outdated_check.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 45, 243
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\appdirs.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 45
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\compat.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 41, 271
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\compatibility_tags.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 29, 170
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\deprecation.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 24, 105
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\direct_url_helpers.py", "Python", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 13, 131
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\distutils_args.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 49
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\encoding.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\entrypoints.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 32
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\filesystem.py", "Python", 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 37, 223
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\filetypes.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 17
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\glibc.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 17, 99
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\hashes.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 24, 134
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\inject_securetransport.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 37
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\logging.py", "Python", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 65, 400
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\misc.py", "Python", 465, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 161, 914
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\models.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 43
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\packaging.py", "Python", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 20, 95
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\pkg_resources.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 45
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\setuptools_build.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 31, 182
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\subprocess.py", "Python", 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 30, 278
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\temp_dir.py", "Python", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 48, 272
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\typing.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 4, 39
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\unpacking.py", "Python", 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 27, 273
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\urls.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 56
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\virtualenv.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 22, 117
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\utils\wheel.py", "Python", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 46, 226
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\__init__.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 16
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\bazaar.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 23, 121
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\git.py", "Python", 247, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 57, 395
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\mercurial.py", "Python", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 162
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\subversion.py", "Python", 198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 48, 335
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\vcs\versioncontrol.py", "Python", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 266, 91, 724
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_internal\wheel_builder.py", "Python", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 45, 310
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\__init__.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 10, 115
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\appdirs.py", "Python", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 256, 65, 634
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\__init__.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 12
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\_cmd.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 58
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\adapter.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 24, 134
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\cache.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\file_cache.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 29, 147
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\caches\redis_cache.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 34
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\compat.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 30
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\controller.py", "Python", 226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 66, 377
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\filewrapper.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 17, 81
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\heuristics.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 35, 136
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\serialize.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 37, 189
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\cachecontrol\wrapper.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\certifi\__init__.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\certifi\__main__.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\certifi\core.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 31
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 40
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\big5freq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 387
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\big5prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\chardistribution.py", "Python", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 30, 234
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\charsetgroupprober.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 107
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\charsetprober.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 23, 146
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\cli\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\cli\chardetect.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 11, 86
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\codingstatemachine.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 10, 89
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\compat.py", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 35
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\cp949prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 6, 50
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\enums.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 14, 77
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\escprober.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 11, 102
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\escsm.py", "Python", 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 20, 247
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\eucjpprober.py", "Python", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 12, 93
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\euckrfreq.py", "Python", 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 196
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\euckrprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 6, 48
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\euctwfreq.py", "Python", 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 7, 388
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\euctwprober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\gb2312freq.py", "Python", 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 7, 284
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\gb2312prober.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 5, 47
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\hebrewprober.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 186, 24, 293
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\jisfreq.py", "Python", 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 8, 326
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\jpcntx.py", "Python", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 21, 234
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langbulgarianmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 8, 229
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langcyrillicmodel.py", "Python", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 14, 334
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langgreekmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 226
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langhebrewmodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 5, 201
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langhungarianmodel.py", "Python", 182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 7, 226
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langthaimodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 6, 200
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\langturkishmodel.py", "Python", 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 5, 194
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\latin1prober.py", "Python", 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 15, 146
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\mbcharsetprober.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 92
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\mbcsgroupprober.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 4, 55
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\mbcssm.py", "Python", 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 53, 573
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\sbcharsetprober.py", "Python", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 12, 133
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\sbcsgroupprober.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 5, 74
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\sjisprober.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 12, 93
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\universaldetector.py", "Python", 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 22, 287
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\utf8prober.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 13, 83
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\chardet\version.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 10
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\__init__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 7
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\ansi.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 20, 103
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\ansitowin32.py", "Python", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 40, 258
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\initialise.py", "Python", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 81
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\win32.py", "Python", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 20, 153
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\colorama\winterm.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 19, 170
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\contextlib2.py", "Python", 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 78, 519
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\distlib\__init__.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 24
"c:\Dev\CirclePlan\venv\Lib\site-packages\pip\_vendor\distlib\_backport\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 7
